"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"NR_FEDERACAO";"NM_FEDERACAO";"SG_FEDERACAO";"DS_COMPOSICAO_FEDERACAO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_LEGENDA_VALIDOS";"QT_VOTOS_NOMINAIS_CONVR_LEG";"QT_TOTAL_VOTOS_LEG_VALIDOS";"QT_VOTOS_NOMINAIS_VALIDOS";"QT_VOTOS_LEGENDA_ANUL_SUBJUD";"QT_VOTOS_NOMINAIS_ANUL_SUBJUD"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27855";"MACEIÓ";"2";"7";"Deputado Estadual";"Federação";"18";"REDE";"Rede Sustentabilidade";"3";"Federação PSOL REDE";"PSOL/REDE";"PSOL / REDE";"20001684624";"FEDERAÇÃO";"REDE / PSOL";"N";"14";"0";"14";"0";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28932";"TEOTÔNIO VILELA";"34";"7";"Deputado Estadual";"Federação";"23";"CIDADANIA";"Cidadania";"1";"Federação PSDB Cidadania";"PSDB/CIDADANIA";"CIDADANIA / PSDB";"20001685200";"FEDERAÇÃO";"CIDADANIA / PSDB";"N";"0";"0";"0";"0";"1";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28835";"TRAIPU";"20";"3";"Governador";"Partido isolado";"35";"PMB";"Partido da Mulher Brasileira";"-1";"#NULO#";"#NULO#";"#NULO#";"20001685217";"PARTIDO ISOLADO";"PMB";"N";"0";"0";"0";"1";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"2";"547";"Eleições Gerais Estaduais 2022";"30/10/2022";"E";"AL";"AL";"ALAGOAS";"27375";"CHÃ PRETA";"28";"3";"Governador";"Coligação";"15";"MDB";"Movimento Democrático Brasileiro";"-1";"#NULO#";"#NULO#";"#NULO#";"20001684674";"ALAGOAS DAQUI PRA MELHOR";"MDB / (PT/PC do B/PV) / PDT / PSC / PODE / SOLIDARIEDADE";"N";"0";"0";"0";"3026";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28010";"MATRIZ DE CAMARAGIBE";"12";"3";"Governador";"Coligação";"15";"MDB";"Movimento Democrático Brasileiro";"-1";"#NULO#";"#NULO#";"#NULO#";"20001684674";"ALAGOAS DAQUI PRA MELHOR";"MDB / (PT/PC do B/PV) / PDT / PSC / PODE / SOLIDARIEDADE";"N";"0";"0";"0";"4724";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27774";"JUNDIÁ";"14";"3";"Governador";"Partido isolado";"35";"PMB";"Partido da Mulher Brasileira";"-1";"#NULO#";"#NULO#";"#NULO#";"20001685217";"PARTIDO ISOLADO";"PMB";"N";"0";"0";"0";"2";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28290";"PASSO DE CAMARAGIBE";"12";"6";"Deputado Federal";"Federação";"65";"PC do B";"Partido Comunista do Brasil";"2";"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";"20001681498";"FEDERAÇÃO";"PT / PV / PC do B";"N";"2";"0";"2";"0";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27936";"MARECHAL DEODORO";"26";"7";"Deputado Estadual";"Partido isolado";"12";"PDT";"Partido Democrático Trabalhista";"-1";"#NULO#";"#NULO#";"#NULO#";"20001684689";"PARTIDO ISOLADO";"PDT";"N";"51";"0";"51";"105";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27065";"JEQUIÁ DA PRAIA";"18";"7";"Deputado Estadual";"Partido isolado";"70";"AVANTE";"AVANTE";"-1";"#NULO#";"#NULO#";"#NULO#";"20001682707";"PARTIDO ISOLADO";"AVANTE";"N";"4";"0";"4";"137";"0";"3"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27774";"JUNDIÁ";"14";"6";"Deputado Federal";"Partido isolado";"70";"AVANTE";"AVANTE";"-1";"#NULO#";"#NULO#";"#NULO#";"20001682253";"PARTIDO ISOLADO";"AVANTE";"N";"3";"0";"3";"3";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27855";"MACEIÓ";"1";"6";"Deputado Federal";"Partido isolado";"15";"MDB";"Movimento Democrático Brasileiro";"-1";"#NULO#";"#NULO#";"#NULO#";"20001683446";"PARTIDO ISOLADO";"MDB";"N";"504";"0";"504";"7952";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27472";"DELMIRO GOUVEIA";"40";"7";"Deputado Estadual";"Federação";"43";"PV";"Partido Verde";"2";"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";"20001681610";"FEDERAÇÃO";"PT / PV / PC do B";"N";"46";"0";"46";"675";"0";"21"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27812";"LAGOA DA CANOA";"44";"6";"Deputado Federal";"Federação";"13";"PT";"Partido dos Trabalhadores";"2";"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";"20001681498";"FEDERAÇÃO";"PT / PV / PC do B";"N";"40";"0";"40";"192";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27618";"IGACI";"45";"6";"Deputado Federal";"Federação";"13";"PT";"Partido dos Trabalhadores";"2";"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";"20001681498";"FEDERAÇÃO";"PT / PV / PC do B";"N";"96";"0";"96";"489";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27758";"JOAQUIM GOMES";"53";"7";"Deputado Estadual";"Partido isolado";"40";"PSB";"Partido Socialista Brasileiro";"-1";"#NULO#";"#NULO#";"#NULO#";"20001682282";"PARTIDO ISOLADO";"PSB";"N";"17";"0";"17";"21";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27138";"BATALHA";"29";"6";"Deputado Federal";"Partido isolado";"44";"UNIÃO";"UNIÃO BRASIL";"-1";"#NULO#";"#NULO#";"#NULO#";"20001681588";"PARTIDO ISOLADO";"UNIÃO";"N";"34";"0";"34";"799";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27430";"COQUEIRO SECO";"8";"6";"Deputado Federal";"Partido isolado";"70";"AVANTE";"AVANTE";"-1";"#NULO#";"#NULO#";"#NULO#";"20001682253";"PARTIDO ISOLADO";"AVANTE";"N";"1";"0";"1";"18";"0";"18"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27316";"CANAPI";"27";"6";"Deputado Federal";"Partido isolado";"16";"PSTU";"Partido Socialista dos Trabalhadores Unificado";"-1";"#NULO#";"#NULO#";"#NULO#";"20001681298";"PARTIDO ISOLADO";"PSTU";"N";"3";"0";"3";"0";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28711";"SÃO MIGUEL DOS CAMPOS";"18";"6";"Deputado Federal";"Partido isolado";"70";"AVANTE";"AVANTE";"-1";"#NULO#";"#NULO#";"#NULO#";"20001682253";"PARTIDO ISOLADO";"AVANTE";"N";"38";"0";"38";"97";"0";"39"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27359";"CARNEIROS";"19";"6";"Deputado Federal";"Federação";"45";"PSDB";"Partido da Social Democracia Brasileira";"1";"Federação PSDB Cidadania";"PSDB/CIDADANIA";"CIDADANIA / PSDB";"20001685205";"FEDERAÇÃO";"CIDADANIA / PSDB";"N";"5";"0";"5";"59";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28932";"TEOTÔNIO VILELA";"34";"7";"Deputado Estadual";"Partido isolado";"14";"PTB";"Partido Trabalhista Brasileiro";"-1";"#NULO#";"#NULO#";"#NULO#";"20001684652";"PARTIDO ISOLADO";"PTB";"N";"28";"0";"28";"2";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27499";"DOIS RIACHOS";"46";"6";"Deputado Federal";"Partido isolado";"33";"PMN";"Partido da Mobilização Nacional";"-1";"#NULO#";"#NULO#";"#NULO#";"20001684697";"PARTIDO ISOLADO";"PMN";"N";"0";"0";"0";"1";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27596";"IBATEGUARA";"16";"6";"Deputado Federal";"Partido isolado";"80";"UP";"Unidade Popular";"-1";"#NULO#";"#NULO#";"#NULO#";"20001683415";"PARTIDO ISOLADO";"UP";"N";"1";"0";"1";"0";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27197";"BOCA DA MATA";"48";"6";"Deputado Federal";"Federação";"18";"REDE";"Rede Sustentabilidade";"3";"Federação PSOL REDE";"PSOL/REDE";"PSOL / REDE";"20001683443";"FEDERAÇÃO";"REDE / PSOL";"N";"1";"0";"1";"0";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27634";"IGREJA NOVA";"37";"3";"Governador";"Coligação";"15";"MDB";"Movimento Democrático Brasileiro";"-1";"#NULO#";"#NULO#";"#NULO#";"20001684674";"ALAGOAS DAQUI PRA MELHOR";"MDB / (PT/PC do B/PV) / PDT / PSC / PODE / SOLIDARIEDADE";"N";"0";"0";"0";"6840";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28797";"TANQUE D ARCA";"48";"7";"Deputado Estadual";"Partido isolado";"77";"SOLIDARIEDADE";"Solidariedade";"-1";"#NULO#";"#NULO#";"#NULO#";"20001681295";"PARTIDO ISOLADO";"SOLIDARIEDADE";"N";"3";"0";"3";"2";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"2";"547";"Eleições Gerais Estaduais 2022";"30/10/2022";"E";"AL";"AL";"ALAGOAS";"28193";"OLIVENÇA";"19";"3";"Governador";"Coligação";"44";"UNIÃO";"UNIÃO BRASIL";"-1";"#NULO#";"#NULO#";"#NULO#";"20001684599";"ALAGOAS MERECE MAIS";"UNIÃO / (PSDB/CIDADANIA) / PSB / PP";"N";"0";"0";"0";"2536";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28096";"MURICI";"9";"6";"Deputado Federal";"Federação";"65";"PC do B";"Partido Comunista do Brasil";"2";"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";"20001681498";"FEDERAÇÃO";"PT / PV / PC do B";"N";"1";"0";"1";"0";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28096";"MURICI";"9";"3";"Governador";"Coligação";"55";"PSD";"Partido Social Democrático";"-1";"#NULO#";"#NULO#";"#NULO#";"20001683368";"PRA FRENTE ALAGOAS";"PSD / REPUBLICANOS / PATRIOTA";"N";"0";"0";"0";"360";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27170";"BELO MONTE";"29";"7";"Deputado Estadual";"Federação";"18";"REDE";"Rede Sustentabilidade";"3";"Federação PSOL REDE";"PSOL/REDE";"PSOL / REDE";"20001684624";"FEDERAÇÃO";"REDE / PSOL";"N";"5";"0";"5";"0";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27065";"JEQUIÁ DA PRAIA";"18";"7";"Deputado Estadual";"Federação";"18";"REDE";"Rede Sustentabilidade";"3";"Federação PSOL REDE";"PSOL/REDE";"PSOL / REDE";"20001684624";"FEDERAÇÃO";"REDE / PSOL";"N";"0";"0";"0";"0";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28274";"PÃO DE AÇÚCAR";"11";"6";"Deputado Federal";"Federação";"43";"PV";"Partido Verde";"2";"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";"20001681498";"FEDERAÇÃO";"PT / PV / PC do B";"N";"78";"0";"78";"5053";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27413";"COLÔNIA LEOPOLDINA";"16";"6";"Deputado Federal";"Partido isolado";"11";"PP";"PROGRESSISTAS";"-1";"#NULO#";"#NULO#";"#NULO#";"20001681702";"PARTIDO ISOLADO";"PP";"N";"57";"0";"57";"3304";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27995";"MATA GRANDE";"27";"7";"Deputado Estadual";"Partido isolado";"55";"PSD";"Partido Social Democrático";"-1";"#NULO#";"#NULO#";"#NULO#";"20001683375";"PARTIDO ISOLADO";"PSD";"N";"60";"0";"60";"2023";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28070";"MONTEIRÓPOLIS";"29";"6";"Deputado Federal";"Partido isolado";"70";"AVANTE";"AVANTE";"-1";"#NULO#";"#NULO#";"#NULO#";"20001682253";"PARTIDO ISOLADO";"AVANTE";"N";"3";"0";"3";"2";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27014";"ÁGUA BRANCA";"39";"6";"Deputado Federal";"Partido isolado";"55";"PSD";"Partido Social Democrático";"-1";"#NULO#";"#NULO#";"#NULO#";"20001683386";"PARTIDO ISOLADO";"PSD";"N";"5";"0";"5";"187";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28819";"TAQUARANA";"45";"6";"Deputado Federal";"Partido isolado";"90";"PROS";"Partido Republicano da Ordem Social";"-1";"#NULO#";"#NULO#";"#NULO#";"20001681369";"PARTIDO ISOLADO";"PROS";"N";"0";"0";"0";"0";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28290";"PASSO DE CAMARAGIBE";"12";"7";"Deputado Estadual";"Partido isolado";"12";"PDT";"Partido Democrático Trabalhista";"-1";"#NULO#";"#NULO#";"#NULO#";"20001684689";"PARTIDO ISOLADO";"PDT";"N";"6";"0";"6";"10";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28592";"SANTANA DO IPANEMA";"19";"6";"Deputado Federal";"Partido isolado";"55";"PSD";"Partido Social Democrático";"-1";"#NULO#";"#NULO#";"#NULO#";"20001683386";"PARTIDO ISOLADO";"PSD";"N";"6";"0";"6";"329";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27499";"DOIS RIACHOS";"46";"6";"Deputado Federal";"Federação";"45";"PSDB";"Partido da Social Democracia Brasileira";"1";"Federação PSDB Cidadania";"PSDB/CIDADANIA";"CIDADANIA / PSDB";"20001685205";"FEDERAÇÃO";"CIDADANIA / PSDB";"N";"4";"0";"4";"14";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27634";"IGREJA NOVA";"37";"7";"Deputado Estadual";"Partido isolado";"10";"REPUBLICANOS";"REPUBLICANOS";"-1";"#NULO#";"#NULO#";"#NULO#";"20001683395";"PARTIDO ISOLADO";"REPUBLICANOS";"N";"44";"0";"44";"1425";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28932";"TEOTÔNIO VILELA";"34";"6";"Deputado Federal";"Partido isolado";"55";"PSD";"Partido Social Democrático";"-1";"#NULO#";"#NULO#";"#NULO#";"20001683386";"PARTIDO ISOLADO";"PSD";"N";"4";"0";"4";"306";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28070";"MONTEIRÓPOLIS";"29";"6";"Deputado Federal";"Partido isolado";"51";"PATRIOTA";"Patriota";"-1";"#NULO#";"#NULO#";"#NULO#";"20001685303";"PARTIDO ISOLADO";"PATRIOTA";"N";"1";"0";"1";"2";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27693";"JACUÍPE";"14";"6";"Deputado Federal";"Partido isolado";"90";"PROS";"Partido Republicano da Ordem Social";"-1";"#NULO#";"#NULO#";"#NULO#";"20001681369";"PARTIDO ISOLADO";"PROS";"N";"1";"0";"1";"0";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28258";"PALMEIRA DOS ÍNDIOS";"10";"7";"Deputado Estadual";"Partido isolado";"10";"REPUBLICANOS";"REPUBLICANOS";"-1";"#NULO#";"#NULO#";"#NULO#";"20001683395";"PARTIDO ISOLADO";"REPUBLICANOS";"N";"173";"0";"173";"2330";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28274";"PÃO DE AÇÚCAR";"11";"7";"Deputado Estadual";"Partido isolado";"12";"PDT";"Partido Democrático Trabalhista";"-1";"#NULO#";"#NULO#";"#NULO#";"20001684689";"PARTIDO ISOLADO";"PDT";"N";"19";"0";"19";"14";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27073";"ATALAIA";"6";"6";"Deputado Federal";"Partido isolado";"33";"PMN";"Partido da Mobilização Nacional";"-1";"#NULO#";"#NULO#";"#NULO#";"20001684697";"PARTIDO ISOLADO";"PMN";"N";"6";"0";"6";"2";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27456";"CORURIPE";"7";"7";"Deputado Estadual";"Partido isolado";"40";"PSB";"Partido Socialista Brasileiro";"-1";"#NULO#";"#NULO#";"#NULO#";"20001682282";"PARTIDO ISOLADO";"PSB";"N";"4";"0";"4";"47";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27855";"MACEIÓ";"1";"6";"Deputado Federal";"Partido isolado";"77";"SOLIDARIEDADE";"Solidariedade";"-1";"#NULO#";"#NULO#";"#NULO#";"20001681296";"PARTIDO ISOLADO";"SOLIDARIEDADE";"N";"7";"0";"7";"192";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28916";"SENADOR RUI PALMEIRA";"51";"7";"Deputado Estadual";"Partido isolado";"14";"PTB";"Partido Trabalhista Brasileiro";"-1";"#NULO#";"#NULO#";"#NULO#";"20001684652";"PARTIDO ISOLADO";"PTB";"N";"5";"0";"5";"0";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27022";"PARICONHA";"39";"6";"Deputado Federal";"Partido isolado";"15";"MDB";"Movimento Democrático Brasileiro";"-1";"#NULO#";"#NULO#";"#NULO#";"20001683446";"PARTIDO ISOLADO";"MDB";"N";"57";"0";"57";"1330";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27910";"MARAVILHA";"50";"6";"Deputado Federal";"Partido isolado";"33";"PMN";"Partido da Mobilização Nacional";"-1";"#NULO#";"#NULO#";"#NULO#";"20001684697";"PARTIDO ISOLADO";"PMN";"N";"1";"0";"1";"0";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28193";"OLIVENÇA";"19";"6";"Deputado Federal";"Partido isolado";"55";"PSD";"Partido Social Democrático";"-1";"#NULO#";"#NULO#";"#NULO#";"20001683386";"PARTIDO ISOLADO";"PSD";"N";"4";"0";"4";"109";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28932";"TEOTÔNIO VILELA";"34";"6";"Deputado Federal";"Partido isolado";"35";"PMB";"Partido da Mulher Brasileira";"-1";"#NULO#";"#NULO#";"#NULO#";"20001685279";"PARTIDO ISOLADO";"PMB";"N";"0";"0";"0";"0";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27596";"IBATEGUARA";"16";"6";"Deputado Federal";"Partido isolado";"40";"PSB";"Partido Socialista Brasileiro";"-1";"#NULO#";"#NULO#";"#NULO#";"20001683403";"PARTIDO ISOLADO";"PSB";"N";"18";"0";"18";"1860";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28410";"PIRANHAS";"40";"7";"Deputado Estadual";"Federação";"18";"REDE";"Rede Sustentabilidade";"3";"Federação PSOL REDE";"PSOL/REDE";"PSOL / REDE";"20001684624";"FEDERAÇÃO";"REDE / PSOL";"N";"2";"0";"2";"0";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27537";"FELIZ DESERTO";"7";"6";"Deputado Federal";"Partido isolado";"77";"SOLIDARIEDADE";"Solidariedade";"-1";"#NULO#";"#NULO#";"#NULO#";"20001681296";"PARTIDO ISOLADO";"SOLIDARIEDADE";"N";"0";"0";"0";"1";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28614";"SANTANA DO MUNDAÚ";"21";"7";"Deputado Estadual";"Partido isolado";"80";"UP";"Unidade Popular";"-1";"#NULO#";"#NULO#";"#NULO#";"20001683424";"PARTIDO ISOLADO";"UP";"N";"0";"0";"0";"2";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27499";"DOIS RIACHOS";"46";"7";"Deputado Estadual";"Federação";"65";"PC do B";"Partido Comunista do Brasil";"2";"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";"20001681610";"FEDERAÇÃO";"PT / PV / PC do B";"N";"1";"0";"1";"0";"0";"0"
